text,closed,all,min,max,date,dow,tweet_id,timestamp
"TUESDAY, January 6, 2015 jurors with summonses numbered 2000 through and including 3200 are to report for jury service.",0,0.0,2000,3200,2015-01-06T00:00:00Z,Tuesday,552245674172223489,2015-01-05 23:30:03 +0000
"MONDAY, January 5, 2015 jurors with summonses numbered 1 through and including 300 are to report for jury service.",0,0.0,1,300,2015-01-05T00:00:00Z,Monday,551883291117486080,2015-01-04 23:30:04 +0000
"MONDAY, January 5, 2015 jurors with summonses numbered 1 through and including 300 are to report for jury service.",0,0.0,1,300,2015-01-05T00:00:00Z,Monday,550796123263496196,2015-01-01 23:30:03 +0000
"MONDAY, January 5, 2015 jurors with summonses numbered 1 through and including 300 are to report for jury service.",0,0.0,1,300,2015-01-05T00:00:00Z,Monday,550433733451718656,2014-12-31 23:30:03 +0000
"WEDNESDAY, December 31, 2014 There will be no jurors needed for jury service.",0,0.0,0,0,2014-12-31T00:00:00Z,Wednesday,550071347934941185,2014-12-30 23:30:03 +0000
"TUESDAY DECEMBER 30, 2014 jurors with summonses numbered 2000 through and including 2300 are to report for jury service.",0,0.0,2000,2300,2014-12-30T00:00:00Z,Tuesday,549708959008165888,2014-12-29 23:30:03 +0000
"MONDAY DECEMBER 29, 2014 jurors with summonses numbered 1 through and including 300 are to report for jury service.",0,0.0,1,300,2014-12-29T00:00:00Z,Monday,549346569825554432,2014-12-28 23:30:03 +0000
"MONDAY DECEMBER 29, 2014 jurors with summonses numbered 1 through and including 300 are to report for jury service.",0,0.0,1,300,2014-12-29T00:00:00Z,Monday,548259408263000064,2014-12-25 23:30:03 +0000
"MONDAY DECEMBER 29, 2014 jurors with summonses numbered 1 through and including 300 are to report for jury service.",0,0.0,1,300,2014-12-29T00:00:00Z,Monday,547897021215297536,2014-12-24 23:30:03 +0000
"There will be NO JURORS needed for jury service on Wednesday December 24, 2014.",0,0.0,0,0,2014-12-24T00:00:00Z,Wednesday,547534634154991617,2014-12-23 23:30:04 +0000
"TUESDAY DECEMBER 23, 2014 jurors with REPORTING NUMBERS 2000 through and including 2300 are to report for jury service.",0,0.0,2000.0,2300.0,2014-12-23T00:00:00Z,Tuesday,547172246142599168,2014-12-22 23:30:04 +0000
"MONDAY DECEMBER 22, 2014 jurors with REPORTING NUMBERS 1 through and including 300 are to report for jury service.",0,0.0,1.0,300.0,2014-12-22T00:00:00Z,Monday,546809856246943744,2014-12-21 23:30:03 +0000
"FRIDAY DECEMBER 19, 2014 jurors with REPORTING NUMBERS 8000 through and including 8300 are to report for jury service.",0,0.0,8000.0,8300.0,2014-12-19T00:00:00Z,Friday,545722693623238656,2014-12-18 23:30:03 +0000
"THURSDAY DECEMBER 18, 2014 jurors with REPORTING NUMBERS 6000 through and including 6300 are to report for jury service.",0,0.0,6000.0,6300.0,2014-12-18T00:00:00Z,Thursday,545360303207485441,2014-12-17 23:30:03 +0000
"WEDNESDAY DECEMBER 17, 2014 jurors with REPORTING NUMBERS 4000 through and including 4500 are to report for jury service.",0,0.0,4000.0,4500.0,2014-12-17T00:00:00Z,Wednesday,544997919238389760,2014-12-16 23:30:04 +0000
"TUESDAY DECEMBER 16, 2014 jurors with REPORTING NUMBERS 2000 through and including 2300 are to report for jury service.",0,0.0,2000.0,2300.0,2014-12-16T00:00:00Z,Tuesday,544635528944308224,2014-12-15 23:30:03 +0000
"MONDAY DECEMBER 15, 2014 jurors with REPORTING NUMBERS 1 through and including 700 are to report for jury service.",0,0.0,1.0,700.0,2014-12-15T00:00:00Z,Monday,544273140872781824,2014-12-14 23:30:03 +0000
"FRIDAY DECEMBER 12, 2014 jurors with REPORTING NUMBERS 8000 through and including 8600 are to report for jury service.",0,0.0,8000.0,8600.0,2014-12-12T00:00:00Z,Friday,543185977511280640,2014-12-11 23:30:03 +0000
"THURSDAY DECEMBER 11, 2014 jurors with REPORTING NUMBERS 6000 through and including 6900 are to report for jury service.",0,0.0,6000.0,6900.0,2014-12-11T00:00:00Z,Thursday,542823590396432385,2014-12-10 23:30:03 +0000
"WEDNESDAY DECEMBER 10, 2014 jurors with REPORTING NUMBERS 4000 through and including 4400 are to report for jury service.",0,0.0,4000.0,4400.0,2014-12-10T00:00:00Z,Wednesday,542461203134443520,2014-12-09 23:30:03 +0000
"TUESDAY DECEMBER 9, 2014 jurors with REPORTING NUMBERS 2000 through and including 3200 are to report for jury service.",0,0.0,2000.0,3200.0,2014-12-09T00:00:00Z,Tuesday,542098819933274114,2014-12-08 23:30:05 +0000
"MONDAY DECEMBER 8, 2014 jurors with REPORTING NUMBERS 1 through and including 1000 are to report for jury service.",0,0.0,1.0,1000.0,2014-12-08T00:00:00Z,Monday,541736432201527296,2014-12-07 23:30:05 +0000
"FRIDAY DECEMBER 5, 2014 jurors with REPORTING NUMBERS 8000 through and including 8400 are to report for jury service.",0,0.0,8000.0,8400.0,2014-12-05T00:00:00Z,Friday,540649261646749697,2014-12-04 23:30:03 +0000
"THURSDAY DECEMBER 4, 2014 jurors with REPORTING NUMBERS 6000 through and including 6400 are to report for jury service.",0,0.0,6000.0,6400.0,2014-12-04T00:00:00Z,Thursday,540286874339012608,2014-12-03 23:30:03 +0000
"WEDNESDAY DECEMBER 3, 2014 jurors with REPORTING NUMBERS 4000 through and including 5000 are to report for jury service.",0,0.0,4000.0,5000.0,2014-12-03T00:00:00Z,Wednesday,539924491975938050,2014-12-02 23:30:04 +0000
"TUESDAY DECEMBER 2, 2014 jurors with REPORTING NUMBERS 2000 through and including 2700 are to report for jury service.",0,0.0,2000.0,2700.0,2014-12-02T00:00:00Z,Tuesday,539562100251983872,2014-12-01 23:30:03 +0000
"MONDAY DECEMBER 1, 2014 jurors with REPORTING NUMBERS 1 through and including 600 are to report for jury service.",0,0.0,1.0,600.0,2014-12-01T00:00:00Z,Monday,539199713543991296,2014-11-30 23:30:04 +0000
"MONDAY DECEMBER 1, 2014 jurors with REPORTING NUMBERS 1 through and including 600 are to report for jury service.",0,0.0,1.0,600.0,2014-12-01T00:00:00Z,Monday,538112547850047488,2014-11-27 23:30:03 +0000
"MONDAY DECEMBER 1, 2014 jurors with REPORTING NUMBERS 1 through and including 600 are to report for jury service.",0,0.0,1.0,600.0,2014-12-01T00:00:00Z,Monday,537750158793269248,2014-11-26 23:30:03 +0000
"WEDNESDAY NOVEMBER 26, 2014 jurors with REPORTING NUMBERS 4000 through and including 4300 are to report for jury service.",0,0.0,4000.0,4300.0,2014-11-26T00:00:00Z,Wednesday,537387774065004544,2014-11-25 23:30:04 +0000
"TUESDAY NOVEMBER 25, 2014 jurors with REPORTING NUMBERS 2000 through and including 2300 are to report for jury service.",0,0.0,2000.0,2300.0,2014-11-25T00:00:00Z,Tuesday,537025385259859968,2014-11-24 23:30:03 +0000
"MONDAY NOVEMBER 24, 2014 jurors with REPORTING NUMBERS 1 through and including 700 are to report for jury service.",0,0.0,1.0,700.0,2014-11-24T00:00:00Z,Monday,536662998258311168,2014-11-23 23:30:04 +0000
"FRIDAY NOVEMBER 21, 2014 jurors with REPORTING NUMBERS 8000 through and including 8300 are to report for jury service.",0,0.0,8000.0,8300.0,2014-11-21T00:00:00Z,Friday,535575832086208514,2014-11-20 23:30:03 +0000
"THURSDAY NOVEMBER 20, 2014 jurors with REPORTING NUMBERS 6000 through and including 6900 are to report for jury service.",0,0.0,6000.0,6900.0,2014-11-20T00:00:00Z,Thursday,535213442983292931,2014-11-19 23:30:03 +0000
"WEDNESDAY NOVEMBER 19, 2014 jurors with REPORTING NUMBERS 4000 through and including 4300 are to report for jury service.",0,0.0,4000.0,4300.0,2014-11-19T00:00:00Z,Wednesday,534851056271126528,2014-11-18 23:30:03 +0000
"TUESDAY NOVEMBER 18, 2014 jurors with REPORTING NUMBERS 2000 through and including 3000 are to report for jury service.",0,0.0,2000.0,3000.0,2014-11-18T00:00:00Z,Tuesday,534488673853911042,2014-11-17 23:30:04 +0000
"MONDAY NOVEMBER 17, 2014 jurors with REPORTING NUMBERS 1 through and including 1000 are to report for jury service.",0,0.0,1.0,1000.0,2014-11-17T00:00:00Z,Monday,534126283006173184,2014-11-16 23:30:04 +0000
"FRIDAY NOVEMBER 14, 2014 jurors with REPORTING NUMBERS 8000 through and including 8400 are to report for jury service.",0,0.0,8000.0,8400.0,2014-11-14T00:00:00Z,Friday,533039121036738562,2014-11-13 23:30:04 +0000
"THURSDAY NOVEMBER 13, 2014 jurors with REPORTING NUMBERS 6000 through and including 6300 are to report for jury service.",0,0.0,6000.0,6300.0,2014-11-13T00:00:00Z,Thursday,532676728767127553,2014-11-12 23:30:03 +0000
"WEDNESDAY NOVEMBER 12, 2014 jurors with REPORTING NUMBERS 4000 through and including 5000 are to report for jury service.",0,0.0,4000.0,5000.0,2014-11-12T00:00:00Z,Wednesday,532314340544638976,2014-11-11 23:30:03 +0000
"WEDNESDAY NOVEMBER 12, 2014 jurors with REPORTING NUMBERS 4000 through and including 5000 are to report for jury service.",0,0.0,4000.0,5000.0,2014-11-12T00:00:00Z,Wednesday,531951952280948736,2014-11-10 23:30:03 +0000
"MONDAY NOVEMBER 10, 2014 jurors with REPORTING NUMBERS 1 through and including 300 are to report for jury service.",0,0.0,1.0,300.0,2014-11-10T00:00:00Z,Monday,531589566227300354,2014-11-09 23:30:03 +0000
"FRIDAY NOVEMBER 7, 2014 jurors with REPORTING NUMBERS 8000 through and including 8300 are to report for jury service.",0,0.0,8000.0,8300.0,2014-11-07T00:00:00Z,Friday,530502402374660096,2014-11-06 23:30:03 +0000
"THURSDAY NOVEMBER 6, 2014 jurors with REPORTING NUMBERS 6000 through and including 6800 are to report for jury service.",0,0.0,6000.0,6800.0,2014-11-06T00:00:00Z,Thursday,530140014731345920,2014-11-05 23:30:03 +0000
"WEDNESDAY NOVEMBER 5, 2014 jurors with REPORTING NUMBERS 4000 through and including 4400 are to report for jury service.",0,0.0,4000.0,4400.0,2014-11-05T00:00:00Z,Wednesday,529777625699332096,2014-11-04 23:30:03 +0000
"WEDNESDAY NOVEMBER 5, 2014 jurors with REPORTING NUMBERS 4000 through and including 4400 are to report for jury service.",0,0.0,4000.0,4400.0,2014-11-05T00:00:00Z,Wednesday,529415241227329536,2014-11-03 23:30:04 +0000
"MONDAY NOVEMBER 3, 2014 jurors with REPORTING NUMBERS 1 through and including 600 are to report for jury service.",0,0.0,1.0,600.0,2014-11-03T00:00:00Z,Monday,529052850874499073,2014-11-02 23:30:03 +0000
"FRIDAY OCTOBER 31, 2014 jurors with REPORTING NUMBERS 8000 through and including 8300 are to report for jury service.",0,0.0,8000.0,8300.0,2014-10-31T00:00:00Z,Friday,527950587296768001,2014-10-30 22:30:03 +0000
"THURSDAY OCTOBER 30, 2014 jurors with REPORTING NUMBERS 6000 through and including 6900 are to report for jury service.",0,0.0,6000.0,6900.0,2014-10-30T00:00:00Z,Thursday,527588199552778240,2014-10-29 22:30:03 +0000
"WEDNESDAY OCTOBER 29, 2014 jurors with REPORTING NUMBERS 4000 through and including 4900 are to report for jury service.",0,0.0,4000.0,4900.0,2014-10-29T00:00:00Z,Wednesday,527225810282094593,2014-10-28 22:30:03 +0000
"TUESDAY OCTOBER 28, 2014 jurors with REPORTING NUMBERS 2000 through and including 2700 are to report for jury service.",0,0.0,2000.0,2700.0,2014-10-28T00:00:00Z,Tuesday,526863444910538752,2014-10-27 22:30:08 +0000
"MONDAY OCTOBER 27, 2014 jurors with REPORTING NUMBERS 1 through and including 800 are to report for jury service.",0,0.0,1.0,800.0,2014-10-27T00:00:00Z,Monday,526501034508976129,2014-10-26 22:30:03 +0000
"FRIDAY OCTOBER 24, 2014, THERE WILL BE NO JURORS NEEDED FOR JURY SERVICE.",0,0.0,0,0,2014-10-24T00:00:00Z,Friday,525413872023666690,2014-10-23 22:30:03 +0000
"THURSDAY OCTOBER 23, 2014, THERE WILL BE NO JURORS NEEDED FOR JURY SERVICE.",0,0.0,0,0,2014-10-23T00:00:00Z,Thursday,525051485705756672,2014-10-22 22:30:03 +0000
"WEDNESDAY OCTOBER 22, 2014 jurors with REPORTING NUMBER 4000 through and including 4600 are to report for jury service.",0,0.0,4000.0,4600.0,2014-10-22T00:00:00Z,Wednesday,524689094245642240,2014-10-21 22:30:02 +0000
"TUESDAY OCTOBER 21, 2014 jurors with REPORTING NUMBER 2000 through and including 2700 are to report for jury service.",0,0.0,2000.0,2700.0,2014-10-21T00:00:00Z,Tuesday,524326708732624896,2014-10-20 22:30:03 +0000
"MONDAY OCTOBER 20, 2014 jurors with REPORTING NUMBER 1 through and including 600 are to report for jury service.",0,0.0,1.0,600.0,2014-10-20T00:00:00Z,Monday,523964322163462147,2014-10-19 22:30:03 +0000
"FRIDAY OCTOBER 17, 2014 jurors with REPORTING NUMBER 8000 through and including 8800 are to report for jury service.",0,0.0,8000.0,8800.0,2014-10-17T00:00:00Z,Friday,522877157752995840,2014-10-16 22:30:03 +0000
"THURSDAY OCTOBER 16, 2014 jurors with REPORTING NUMBER 6000 through and including 6400 are to report for jury service.",0,0.0,6000.0,6400.0,2014-10-16T00:00:00Z,Thursday,522514767291101185,2014-10-15 22:30:03 +0000
"WEDNESDAY OCTOBER 15, 2014 jurors with REPORTING NUMBER 4000 through and including 4400 are to report for jury service.",0,0.0,4000.0,4400.0,2014-10-15T00:00:00Z,Wednesday,522152381178732544,2014-10-14 22:30:03 +0000
"TUESDAY OCTOBER 14, 2014 jurors with REPORTING NUMBER 2000 through and including 3200 are to report for jury service.",0,0.0,2000.0,3200.0,2014-10-14T00:00:00Z,Tuesday,521789994755948545,2014-10-13 22:30:03 +0000
"TUESDAY OCTOBER 14, 2014 jurors with REPORTING NUMBER 2000 through and including 3200 are to report for jury service.",0,0.0,2000.0,3200.0,2014-10-14T00:00:00Z,Tuesday,521427606445785088,2014-10-12 22:30:03 +0000
"FRIDAY OCTOBER 10, 2014 jurors with REPORTING NUMBER 8000 through and including 8300 are to report for jury service.",0,0.0,8000.0,8300.0,2014-10-10T00:00:00Z,Friday,520340440751808512,2014-10-09 22:30:03 +0000
"THURSDAY OCTOBER 9, 2014 jurors with REPORTING NUMBER 6000 through and including 6300 are to report for jury service.",0,0.0,6000.0,6300.0,2014-10-09T00:00:00Z,Thursday,519978054815584257,2014-10-08 22:30:03 +0000
"WEDNESDAY OCTOBER 8, 2014 jurors with REPORTING NUMBER 4000 through and including 5200 are to report for jury service.",0,0.0,4000.0,5200.0,2014-10-08T00:00:00Z,Wednesday,519615667541000192,2014-10-07 22:30:03 +0000
"TUESDAY OCTOBER 7, 2014 jurors with REPORTING NUMBER 2000 through and including 3200 are to report for jury service.",0,0.0,2000.0,3200.0,2014-10-07T00:00:00Z,Tuesday,519253278325235712,2014-10-06 22:30:03 +0000
"MONDAY OCTOBER 6, 2014 jurors with REPORTING NUMBER 1 through and including 500 are to report for jury service.",0,0.0,1.0,500.0,2014-10-06T00:00:00Z,Monday,518890890950361088,2014-10-05 22:30:03 +0000
"FRIDAY OCTOBER 3, 2014 jurors with REPORTING NUMBER 8000 through and including 8600 are to report for jury service.",0,0.0,8000.0,8600.0,2014-10-03T00:00:00Z,Friday,517803728196632576,2014-10-02 22:30:03 +0000
"THURSDAY OCTOBER 2, 2014 jurors with REPORTING NUMBER 6000 through and including 6400 are to report for jury service.",0,0.0,6000.0,6400.0,2014-10-02T00:00:00Z,Thursday,517441339781562369,2014-10-01 22:30:03 +0000
"WEDNESDAY OCTOBER 1, 2014 jurors with REPORTING NUMBER 4000 through and including 4800 are to report for jury service.",0,0.0,4000.0,4800.0,2014-10-01T00:00:00Z,Wednesday,517078950401818624,2014-09-30 22:30:03 +0000
"TUESDAY SEPTEMBER 30, 2014 jurors with REPORTING NUMBER 2000 through and including 2900 are to report for jury service.",0,0.0,2000.0,2900.0,2014-09-30T00:00:00Z,Tuesday,516716562599120898,2014-09-29 22:30:03 +0000
"MONDAY SEPTEMBER 29, 2014 jurors with REPORTING NUMBER 1 through and including 1200 are to report for jury service.",0,0.0,1.0,1200.0,2014-09-29T00:00:00Z,Monday,516354177430474752,2014-09-28 22:30:03 +0000
"FRIDAY SEPTEMBER 26, 2014 jurors with REPORTING NUMBER 8000 through and including 8300 are to report for jury service.",0,0.0,8000.0,8300.0,2014-09-26T00:00:00Z,Friday,515267012319539200,2014-09-25 22:30:03 +0000
"THURSDAY SEPTEMBER 25, 2014 jurors with REPORTING NUMBERS 6000 through and including 6500 are to report for jury service.",0,0.0,6000.0,6500.0,2014-09-25T00:00:00Z,Thursday,514904624500051968,2014-09-24 22:30:03 +0000
"WEDNESDAY SEPTEMBER 24, 2014 jurors with REPORTING NUMBERS 4000 through and including 4900 are to report for jury service.",0,0.0,4000.0,4900.0,2014-09-24T00:00:00Z,Wednesday,514542236122755072,2014-09-23 22:30:03 +0000
"TUESDAY SEPTEMBER 23, 2014 jurors with REPORTING NUMBERS 2000 through and including 2500 are to report for jury service.",0,0.0,2000.0,2500.0,2014-09-23T00:00:00Z,Tuesday,514179846281629698,2014-09-22 22:30:03 +0000
"MONDAY SEPTEMBER 22, 2014 jurors with REPORTING NUMBERS 1 through and including 1000 are to report for jury service.",0,0.0,1.0,1000.0,2014-09-22T00:00:00Z,Monday,513817460852940800,2014-09-21 22:30:03 +0000
"FRIDAY SEPTEMBER 19, 2014 jurors with REPORTING NUMBERS 8000 through and including 8700 are to report for jury service.",0,0.0,8000.0,8700.0,2014-09-19T00:00:00Z,Friday,512730295980679169,2014-09-18 22:30:03 +0000
"THURSDAY SEPTEMBER 18, 2014 jurors with REPORTING NUMBERS 6000 through and including 6400 are to report for jury service.",0,0.0,6000.0,6400.0,2014-09-18T00:00:00Z,Thursday,512367908069330945,2014-09-17 22:30:03 +0000
"WEDNESDAY SEPTEMBER 17, 2014 jurors with REPORTING NUMBERS 4000 through and including 4600 are to report for jury service.",0,0.0,4000.0,4600.0,2014-09-17T00:00:00Z,Wednesday,512005521613017088,2014-09-16 22:30:03 +0000
"TUESDAY SEPTEMBER 16, 2014 jurors with REPORTING NUMBERS 2000 through and including 3200 are to report for jury service.",0,0.0,2000.0,3200.0,2014-09-16T00:00:00Z,Tuesday,511643133118251009,2014-09-15 22:30:03 +0000
"MONDAY SEPTEMBER 15, 2014 jurors with REPORTING NUMBERS 1 through and including 900 are to report for jury service.",0,0.0,1.0,900.0,2014-09-15T00:00:00Z,Monday,511280745051324416,2014-09-14 22:30:03 +0000
"FRIDAY SEPTEMBER 12, 2014 jurors with REPORTING NUMBERS 8000 through and including 8600 are to report for jury service.",0,0.0,8000.0,8600.0,2014-09-12T00:00:00Z,Friday,510193580141723648,2014-09-11 22:30:03 +0000
"THURSDAY SEPTEMBER 11, 2014 jurors with REPORTING NUMBERS 6000 through and including 6700 are to report for jury service.",0,0.0,6000.0,6700.0,2014-09-11T00:00:00Z,Thursday,509831194130014208,2014-09-10 22:30:03 +0000
"WEDNESDAY SEPTEMBER 10, 2014 jurors with REPORTING NUMBERS 4000 through and including 4600 are to report for jury service.",0,0.0,4000.0,4600.0,2014-09-10T00:00:00Z,Wednesday,509468805291339776,2014-09-09 22:30:03 +0000
"TUESDAY SEPTEMBER 9, 2014 jurors with REPORTING NUMBERS 2000 through and including 2800 are to report for jury service.",0,0.0,2000.0,2800.0,2014-09-09T00:00:00Z,Tuesday,509106418029723648,2014-09-08 22:30:03 +0000
"MONDAY SEPTEMBER 8, 2014 jurors with REPORTING NUMBERS 1 through and including 800 are to report for jury service.",0,0.0,1.0,800.0,2014-09-08T00:00:00Z,Monday,508744029417512961,2014-09-07 22:30:03 +0000
"FRIDAY SEPTEMBER 5, 2014 jurors with REPORTING NUMBERS 8000 through and including 8400 are to report for jury service.",0,0.0,8000.0,8400.0,2014-09-05T00:00:00Z,Friday,507656865225142272,2014-09-04 22:30:03 +0000
"THURSDAY SEPTMEBER 4, 2014 jurors with REPORTING NUMBERS 6000 through and including 6700 are to report for jury service.",0,0.0,6000.0,6700.0,2014-09-04T00:00:00Z,Thursday,507294478475206656,2014-09-03 22:30:03 +0000
"WEDNESDAY SEPTMEBER 3, 2014 jurors with REPORTING NUMBERS 4000 through and including 5000 are to report for jury service.",0,0.0,4000.0,5000.0,2014-09-03T00:00:00Z,Wednesday,506932089829482496,2014-09-02 22:30:03 +0000
"MONDAY SEPTEMBER 1, 2014, THE CIRCUIT COURT FOR BALTIMORE CITY WILL BE CLOSED IN OBSERVANCE OF THE HOLIDAY.",1,0.0,0,0,2014-09-01T00:00:00Z,Monday,506569702383312896,2014-09-01 22:30:03 +0000
"MONDAY SEPTEMBER 1, 2014, THE CIRCUIT COURT FOR BALTIMORE CITY WILL BE CLOSED IN OBSERVANCE OF THE HOLIDAY.",1,0.0,0,0,2014-09-01T00:00:00Z,Monday,506207313678860289,2014-08-31 22:30:03 +0000
"FRIDAY AUGUST 29, 2014, jurors with REPORTING NUMBERS 8000 through and including 8200 are to report for jury service.",0,0.0,8000.0,8200.0,2014-08-29T00:00:00Z,Friday,505120148710506497,2014-08-28 22:30:02 +0000
"THURSDAY AUGUST 28, 2014, jurors with REPORTING NUMBERS 6000 through and including 6300 are to report for jury service.",0,0.0,6000.0,6300.0,2014-08-28T00:00:00Z,Thursday,504757760698109952,2014-08-27 22:30:02 +0000
"WEDNESDAY AUGUST 27, 2014, jurors with REPORTING NUMBERS 4000 through and including 4300 are to report for jury service.",0,0.0,4000.0,4300.0,2014-08-27T00:00:00Z,Wednesday,504395373809782784,2014-08-26 22:30:02 +0000
"TUESDAY AUGUST 26, 2014, jurors with REPORTING NUMBERS 2000 through and including 2600 are to report for jury service.",0,0.0,2000.0,2600.0,2014-08-26T00:00:00Z,Tuesday,504032988536270850,2014-08-25 22:30:03 +0000
"MONDAY AUGUST 25, 2014, jurors with REPORTING NUMBERS 1 through and including 600 are to report for jury service.",0,0.0,1.0,600.0,2014-08-25T00:00:00Z,Monday,503670599991197696,2014-08-24 22:30:03 +0000
"FRIDAY AUGUST 22, 2014, jurors with REPORTING NUMBERS 8000 through and including 8900 are to report for jury service.",0,0.0,8000.0,8900.0,2014-08-22T00:00:00Z,Friday,502583433730985988,2014-08-21 22:30:02 +0000
"THURSDAY AUGUST 21, 2014, jurors with REPORTING NUMBERS 6000 through and including 6600 are to report for jury service.",0,0.0,6000.0,6600.0,2014-08-21T00:00:00Z,Thursday,502221046683287552,2014-08-20 22:30:03 +0000
"WEDNESDAY AUGUST 20, 2014, jurors with REPORTING NUMBERS 4000 through and including 4400 are to report for jury service.",0,0.0,4000.0,4400.0,2014-08-20T00:00:00Z,Wednesday,501858659140653057,2014-08-19 22:30:03 +0000
"TUESDAY AUGUST 19, 2014, jurors with REPORTING NUMBERS 2000 through and including 2700 are to report for jury service.",0,0.0,2000.0,2700.0,2014-08-19T00:00:00Z,Tuesday,501496271799336960,2014-08-18 22:30:03 +0000
"MONDAY AUGUST 18, 2014, jurors with REPORTING NUMBERS 1 through and including 600 are to report for jury service.",0,0.0,1.0,600.0,2014-08-18T00:00:00Z,Monday,501133884147662848,2014-08-17 22:30:03 +0000
"FRIDAY AUGUST 15, 2014, jurors with REPORTING NUMBERS 8000 through and including 8800 are to report for jury service.",0,0.0,8000.0,8800.0,2014-08-15T00:00:00Z,Friday,500046720005582850,2014-08-14 22:30:03 +0000
"THURSDAY AUGUST 14, 2014, jurors with REPORTING NUMBERS 6000 through and including 6500 are to report for jury service.",0,0.0,6000.0,6500.0,2014-08-14T00:00:00Z,Thursday,499684331754110976,2014-08-13 22:30:03 +0000
"WEDNESDAY AUGUST 13, 2014, jurors with REPORTING NUMBERS 4000 through and including 4800 are to report for jury service.",0,0.0,4000.0,4800.0,2014-08-13T00:00:00Z,Wednesday,499321943255175169,2014-08-12 22:30:02 +0000
"TUESDAY AUGUST 12, 2014, jurors with REPORTING NUMBERS 2000 through and including 2300 are to report for jury service.",0,0.0,2000.0,2300.0,2014-08-12T00:00:00Z,Tuesday,498959553888018432,2014-08-11 22:30:02 +0000
"MONDAY AUGUST 11, 2014, jurors with REPORTING NUMBERS 1 through and including 500 are to report for jury service.",0,0.0,1.0,500.0,2014-08-11T00:00:00Z,Monday,498597167700131840,2014-08-10 22:30:02 +0000
"FRIDAY AUGUST 8, 2014, jurors with REPORTING NUMBERS 8000 through and including 8500 are to report for jury service.",0,0.0,8000.0,8500.0,2014-08-08T00:00:00Z,Friday,497510004665380864,2014-08-07 22:30:03 +0000
"THURSDAY AUGUST 7, 2014, jurors with REPORTING NUMBERS 6000 through and including 6700 are to report for jury service.",0,0.0,6000.0,6700.0,2014-08-07T00:00:00Z,Thursday,497147617655394305,2014-08-06 22:30:03 +0000
"WEDNESDAY AUGUST 6, 2014, jurors with REPORTING NUMBERS 4000 through and including 4400 are to report for jury service.",0,0.0,4000.0,4400.0,2014-08-06T00:00:00Z,Wednesday,496785228057550849,2014-08-05 22:30:02 +0000
"TUESDAY AUGUST 5, 2014, jurors with REPORTING NUMBERS 2000 through and including 2400 are to report for jury service.",0,0.0,2000.0,2400.0,2014-08-05T00:00:00Z,Tuesday,496422840741412864,2014-08-04 22:30:02 +0000
"MONDAY AUGUST 4, 2014, jurors with REPORTING NUMBERS 1 through and including 1000 are to report for jury service.",0,0.0,1.0,1000.0,2014-08-04T00:00:00Z,Monday,496060451873390592,2014-08-03 22:30:02 +0000
"FRIDAY AUGUST 1, 2014, jurors with REPORTING NUMBERS 8000 through and including 8600 are to report for jury service.",0,0.0,8000.0,8600.0,2014-08-01T00:00:00Z,Friday,494973292336660480,2014-07-31 22:30:03 +0000
"THURSDAY JULY 31, 2014, jurors with REPORTING NUMBERS 6000 through and including 6500 are to report for jury service.",0,0.0,6000.0,6500.0,2014-07-31T00:00:00Z,Thursday,494610904399769600,2014-07-30 22:30:03 +0000
"WEDNESDAY JULY 30, 2014, jurors with REPORTING NUMBERS 4000 through and including 4600 are to report for jury service.",0,0.0,4000.0,4600.0,2014-07-30T00:00:00Z,Wednesday,494248514390884354,2014-07-29 22:30:03 +0000
"TUESDAY JULY 29, 2014, jurors with REPORTING NUMBERS 2000 through and including 2600 are to report for jury service.",0,0.0,2000.0,2600.0,2014-07-29T00:00:00Z,Tuesday,493886128475623424,2014-07-28 22:30:03 +0000
"MONDAY JULY 28, 2014, jurors with REPORTING NUMBERS 1 through and including 300 are to report for jury service.",0,0.0,1.0,300.0,2014-07-28T00:00:00Z,Monday,493523740660334592,2014-07-27 22:30:03 +0000
"FRIDAY JULY 25, 2014, jurors with REPORTING NUMBERS 8000 through and including 8600 are to report for jury service.",0,0.0,8000.0,8600.0,2014-07-25T00:00:00Z,Friday,492436574911856641,2014-07-24 22:30:03 +0000
"THURSDAY JULY 24, 2014, jurors with REPORTING NUMBER 6000 through and including 6600 are to report for jury service.",0,0.0,6000.0,6600.0,2014-07-24T00:00:00Z,Thursday,492074185414701056,2014-07-23 22:30:02 +0000
"WEDNESDAY JULY 23, 2014, jurors with REPORTING NUMBERS 4000 through and including 4500 are to report for jury service.",0,0.0,4000.0,4500.0,2014-07-23T00:00:00Z,Wednesday,491711799117750273,2014-07-22 22:30:03 +0000
"TUESDAY JULY 22, 2014, jurors with REPORTING NUMBERS 2000 through and including 3200 are to report for jury service.",0,0.0,2000.0,3200.0,2014-07-22T00:00:00Z,Tuesday,491349416226603009,2014-07-21 22:30:04 +0000
"MONDAY JULY 21, 2014, jurors with REPORTING NUMBERS 1 through and including 700 are to report for jury service.",0,0.0,1.0,700.0,2014-07-21T00:00:00Z,Monday,490987026251251712,2014-07-20 22:30:03 +0000
"FRIDAY JULY 18, 2014, jurors with REPORTING NUMBERS 8000 through and including 8300 are to report for jury service.",0,0.0,8000.0,8300.0,2014-07-18T00:00:00Z,Friday,489899859504545792,2014-07-17 22:30:03 +0000
